World bank region,Country,Year,Birth Rate,Death Rate,Fertility Rate,Life Expectancy at Birth Female,Life Expectancy at Birth Male,Life Expectancy at Birth Total,Population Density,Urban Population Percent,Urban Population Percent Growth,Telephone Lines per 100 People,ImageURL
Latin America & Caribbean,Barbados,2002,13.349,9.97,1.78,75.612,70.928,73.21287805,623.944186,33.651,-0.117338424,48.06482393,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2003,13.262,9.971,1.791,75.806,71.112,73.4017561,626.8,33.472,-0.076454721,49.34625488,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2004,13.194,9.941,1.801,75.996,71.294,73.58765854,629.8697674,33.294,-0.044348357,49.47497452,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2005,13.137,9.883,1.81,76.183,71.472,73.77004878,633.0348837,33.116,-0.035492852,49.86388935,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2006,13.089,9.799,1.817,76.366,71.647,73.94895122,636.2046512,32.939,-0.035505454,49.30328109,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2007,13.043,9.697,1.822,76.547,71.818,74.12482927,639.355814,32.762,-0.045509794,48.83585586,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2008,13,9.586,1.827,76.724,71.986,74.29721951,642.5046512,32.586,-0.046641274,48.59651726,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2009,12.957,9.478,1.831,76.9,72.151,74.46758537,645.6604651,32.41,-0.052219612,48.62516839,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2010,12.91,9.377,1.835,77.074,72.313,74.63543902,648.8511628,32.235,-0.047799288,48.63694688,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2011,12.859,9.289,1.839,77.247,72.473,74.80178049,652.0837209,32.06,-0.047822147,49.03279647,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2012,12.802,9.214,1.842,77.418,72.633,74.96714634,655.3581395,31.905,0.016684742,49.91696356,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Latin America & Caribbean,Barbados,2013,12.74,9.15,1.845,77.588,72.793,75.13202439,658.6534884,31.769,0.073379811,50.61700933,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flag_of_Barbados.svg
Middle East & North Africa,Qatar,1980,35.453,3.312,5.947,73.394,71.712,72.5324878,17.68182601,89.21,6.744331258,10.71675614,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1981,35.121,3.156,5.811,73.687,72.059,72.85314634,19.27235142,89.363,8.78432903,13.67585541,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1982,34.46,3.003,5.665,73.972,72.388,73.16068293,21.36752799,89.514,10.48932921,16.60774679,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1983,33.484,2.856,5.504,74.247,72.698,73.45360976,23.87984496,89.663,11.28232335,18.72639723,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1984,32.239,2.719,5.326,74.509,72.99,73.73097561,26.63703704,89.811,11.09181649,19.53074476,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1985,30.775,2.595,5.132,74.759,73.264,73.99326829,29.39267873,89.956,10.00560265,18.99873699,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1986,29.179,2.484,4.929,74.998,73.522,74.242,31.95745047,90.1,8.525779187,18.73211042,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1987,27.558,2.388,4.722,75.226,73.765,74.47768293,34.30525409,90.4,7.421928798,18.65025961,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1988,26.018,2.307,4.521,75.442,73.993,74.69982927,36.45994832,91.056,6.814540557,18.30238601,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1989,24.648,2.24,4.333,75.649,74.207,74.91041463,38.34599483,91.671,5.716835913,18.69172524,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1990,23.499,2.185,4.163,75.846,74.409,75.10997561,39.88621878,92.247,4.564220829,19.20039561,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1991,22.605,2.143,4.016,76.035,74.599,75.2994878,41.04366925,92.786,3.443272944,19.32166114,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1992,21.961,2.112,3.894,76.217,74.778,75.47995122,41.78544358,93.291,2.334012646,19.92500964,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1993,21.499,2.092,3.796,76.391,74.947,75.65139024,42.17105943,93.763,1.423156337,21.55345318,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1994,21.153,2.078,3.715,76.559,75.106,75.81478049,42.37691645,94.203,0.955192056,22.41888145,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1995,20.885,2.069,3.648,76.722,75.257,75.97163415,42.64478898,94.614,1.065557906,23.38206364,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1996,20.666,2.063,3.59,76.881,75.401,76.12295122,43.16571921,94.998,1.619048501,24.48369164,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1997,20.474,2.056,3.534,77.037,75.539,76.26973171,44.14091301,95.356,2.610322935,26.05253709,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1998,20.286,2.048,3.477,77.189,75.672,76.412,45.60645995,95.659,3.583443009,26.79970009,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,1999,20.074,2.036,3.411,77.339,75.8,76.55073171,47.40456503,95.888,4.105998904,27.34684311,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2000,19.804,2.02,3.334,77.487,75.925,76.68695122,49.28122308,96.105,4.108572799,27.07378245,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2001,19.421,1.995,3.241,77.633,76.046,76.82014634,51.13634798,96.311,3.909340223,26.98212713,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2002,18.876,1.961,3.127,77.777,76.164,76.95082927,52.69664083,96.506,3.20774898,27.36904388,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2003,18.166,1.917,2.996,77.918,76.276,77.07697561,54.24160207,96.692,3.082262168,28.03023446,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2004,17.311,1.866,2.853,78.058,76.386,77.20160976,56.86804479,96.868,4.910347598,27.94568019,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2005,16.341,1.808,2.703,78.196,76.495,77.3247561,62.04849268,97.105,8.962694556,26.49646091,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2006,15.319,1.746,2.555,78.334,76.606,77.44892683,70.72859604,97.449,13.4469621,25.01172124,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2007,14.323,1.682,2.418,78.473,76.724,77.57717073,83.34211886,97.754,16.7229696,23.59720216,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2008,13.425,1.619,2.299,78.614,76.851,77.711,99.26434109,98.023,17.75801208,20.59665463,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2009,12.675,1.56,2.203,78.756,76.987,77.84992683,117.0640827,98.261,16.73600483,19.56164089,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2010,12.093,1.507,2.133,78.901,77.134,77.99595122,134.7185185,98.47,14.25910839,18.4096486,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2011,11.676,1.462,2.085,79.047,77.288,78.14604878,150.7074074,98.655,11.40291824,15.43110213,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2012,11.393,1.426,2.055,79.195,77.447,78.29968293,164.5910422,98.812,8.971369904,16.17037399,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Middle East & North Africa,Qatar,2013,11.179,1.398,2.036,79.344,77.606,78.45380488,176.6161929,98.946,7.187076571,19.23454314,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg
Europe & Central Asia,Italy,1980,11.9,9.6,1.73,77.46,70.71,74.00268293,191.4853252,66.442,0.589107555,21.71806797,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1981,11.3,9.8,1.64,77.38,70.67,73.94317073,191.8801911,66.64,0.503561295,23.15343239,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1982,11,9.7,1.58,77.76,71.11,74.35390244,192.1106899,66.837,0.415236767,24.58511466,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1983,10.9,9.5,1.56,78.19,71.6,74.81463415,192.2530618,66.886,0.147367695,26.00930736,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1984,10.6,10,1.51,77.99,71.45,74.6402439,192.322852,66.866,0.006387998,27.55314439,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1985,10.4,9.5,1.46,78.77,72.17,75.3895122,192.3658427,66.846,-0.00756464,29.13246075,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1986,10.2,9.7,1.42,78.8,72.3,75.47073171,192.4214444,66.826,-0.001023293,30.64221897,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1987,9.8,9.6,1.35,79.1,72.6,75.77073171,192.4319302,66.806,-0.024485474,32.1307041,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1988,9.7,9.4,1.33,79.6,73,76.2195122,192.4515691,66.786,-0.019735017,33.62164261,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1989,10.1,9.5,1.36,79.7,73.2,76.37073171,192.5445854,66.766,0.018367631,35.35728469,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1990,9.9,9.4,1.33,80.2,73.64,76.84,192.6890653,66.746,0.04505042,37.42323386,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1991,10,9.6,1.33,80.33,73.79,76.9802439,192.8504301,66.726,0.053739381,39.32653753,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1992,9.9,9.7,1.3,80.4,73.8,77.0195122,192.983989,66.706,0.039253542,40.57832173,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1993,10,9.6,1.3,80.8,74.2,77.4195122,193.1151168,66.742,0.121878596,41.67190737,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1994,9.7,9.7,1.25,81,74.6,77.72195122,193.2332155,66.802,0.150993201,42.44540097,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1995,9.4,9.7,1.21,81.2,74.8,77.92195122,193.2725851,66.862,0.110149318,43.08315651,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1996,9.2,9.8,1.19,81.5,75,78.17073171,193.2756554,66.922,0.091284485,43.61291456,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1997,9.3,9.7,1.2,81.8,75.4,78.52195122,193.329982,66.982,0.117720947,44.36282719,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1998,9.4,9.8,1.21,82,75.8,78.82439024,193.432294,67.042,0.142443745,45.17366469,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,1999,9.4,10,1.21,82.1,76,78.97560976,193.4879603,67.102,0.118229703,45.70972999,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2000,9.4,9.8,1.23,82.6,76.4,79.42439024,193.5205093,67.162,0.106198406,46.59877802,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2001,9.5,9.8,1.26,82.8,76.9,79.77804878,193.608201,67.222,0.134599939,47.64847418,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2002,9.4,9.7,1.25,83.1,77.1,80.02682927,193.7169766,67.282,0.145383965,47.81973528,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2003,9.4,9.7,1.27,83.2,77.4,80.22926829,194.0056679,67.382,0.297433898,47.20228794,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2004,9.4,10.2,1.29,82.8,77.1,79.8804878,194.8500816,67.501,0.620956423,45.95975383,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2005,9.7,9.4,1.33,83.8,77.9,80.77804878,196.115207,67.62,0.82332128,44.54832016,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2006,9.5,9.7,1.32,83.6,78,80.73170732,197.0812674,67.738,0.665741727,42.69338339,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2007,9.5,9.5,1.35,84.2,78.5,81.2804878,197.6745053,67.856,0.474607926,45.51646239,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2008,9.5,9.6,1.37,84.2,78.7,81.38292683,198.6751547,67.974,0.67868172,37.68481078,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2009,9.6,9.7,1.42,84.5,79.1,81.73414634,199.9956857,68.092,0.835914949,36.80907615,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2010,9.5,9.7,1.41,84.6,79.4,81.93658537,200.9089719,68.209,0.627292741,37.59973586,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2011,9.3,9.6,1.41,85,79.8,82.33658537,201.5279017,68.327,0.480438951,37.2446664,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2012,9,9.8,1.4,85.3,80.1,82.63658537,201.8747841,68.444,0.343066345,36.39999996,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
Europe & Central Asia,Italy,2013,9,10.3,1.4,85.6,80.4,82.93658537,202.4196539,68.56,0.438879643,35.56842862,https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg
South Asia,Bhutan,1960,29.6525,20.785,4.035,59.161,56.207,57.64797561,136.5826608,36.078,4.026570779,17.78421431,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1961,50.305,31.27,6.67,32.722,32.014,32.35936585,70.74566765,3.596,7.614261916,0,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1962,50.217,30.856,6.67,33.045,32.432,32.73102439,4.908674529,3.792,7.594052031,0.019786464,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1963,50.099,30.451,6.67,33.361,32.84,33.09414634,5.024463326,3.999,7.645413938,0.039572929,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1964,49.961,30.051,6.67,33.674,33.241,33.45221951,5.145731224,4.217,7.695709598,0.059359393,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1965,49.814,29.644,6.67,33.994,33.646,33.8157561,5.273377138,4.446,7.731531239,0.079145858,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1966,49.659,29.215,6.67,34.338,34.07,34.20073171,5.408428397,4.687,7.811672388,0.098932322,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1967,49.495,28.742,6.67,34.725,34.533,34.62665854,5.550670976,4.94,7.856082151,0.105555969,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1968,49.313,28.214,6.67,35.169,35.048,35.10702439,5.701110802,5.207,7.934600258,0.112179616,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1969,49.106,27.625,6.67,35.679,35.625,35.65134146,5.863364938,5.487,8.045302778,0.118803263,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1970,48.874,26.974,6.67,36.259,36.267,36.26309756,6.042034972,5.781,8.221008742,0.12542691,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1971,48.619,26.267,6.671,36.909,36.974,36.94229268,6.240074482,6.089,8.416316619,0.132050556,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1972,48.347,25.512,6.674,37.625,37.741,37.68441463,6.458446589,6.413,8.624125758,0.138279016,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1973,48.06,24.729,6.679,38.388,38.551,38.4714878,6.695267855,6.754,8.780340169,0.144507475,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1974,47.756,23.938,6.685,39.183,39.387,39.2874878,6.946964022,7.11,8.828060778,0.150735935,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1975,47.429,23.152,6.69,39.997,40.236,40.11941463,7.208484044,7.484,8.820227864,0.156964394,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1976,47.063,22.381,6.692,40.816,41.086,40.95429268,7.475547375,7.876,8.743116244,0.163192854,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1977,46.638,21.632,6.685,41.632,41.926,41.78258537,7.747918584,8.288,8.67841528,0.185079805,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1978,46.144,20.905,6.668,42.44,42.754,42.60082927,8.025019798,8.717,8.56188804,0.178689062,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1979,45.584,20.199,6.64,43.238,43.566,43.406,8.301971192,9.168,8.436139497,0.172728046,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1980,44.97,19.52,6.601,44.02,44.359,44.19363415,8.572887015,9.639,8.220775788,0.274621709,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1981,44.337,18.871,6.553,44.785,45.13,44.96170732,8.833871969,10.132,7.98653718,0.288313608,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1982,43.732,18.255,6.504,45.533,45.88,45.71073171,9.076514779,10.646,7.659520038,0.282964144,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1983,43.184,17.67,6.456,46.269,46.617,46.4472439,9.301457526,11.184,7.378042418,0.299131139,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1984,42.698,17.11,6.41,47,47.346,47.17721951,9.524388417,11.745,7.261965779,0.314601086,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1985,42.261,16.572,6.362,47.732,48.073,47.90665854,9.767395073,12.332,7.397539972,0.317730223,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1986,41.823,16.046,6.306,48.468,48.802,48.63907317,10.04310511,12.941,7.60340111,0.319663118,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1987,41.315,15.523,6.23,49.216,49.539,49.38143902,10.36727094,13.577,7.974751257,0.330312352,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1988,40.679,14.998,6.127,49.976,50.284,50.1337561,10.7268797,14.24,8.177462552,0.329215151,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1989,39.885,14.467,5.994,50.752,51.038,50.8984878,11.07176337,14.929,7.889742118,0.32862561,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1990,38.933,13.93,5.829,51.542,51.803,51.67568293,11.33315498,15.645,7.01722161,0.347107469,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1991,37.858,13.39,5.639,52.346,52.577,52.46431707,11.46625859,16.388,5.808008123,0.349237874,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1992,36.719,12.854,5.431,53.161,53.359,53.26241463,11.44843011,17.161,4.453049842,0.467372711,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
South Asia,Bhutan,1993,35.584,12.331,5.216,53.981,54.144,54.0644878,11.30715065,17.962,3.320264926,0.560094188,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Bhutan.svg
Sub-Saharan Africa,Sudan,1980,45.596,13.286,6.853,55.658,52.712,54.14907317,7.779336279,19.752,4.609564756,0.227956391,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1981,45.223,13.185,6.802,55.748,52.806,54.24112195,8.047148148,19.959,4.577669243,0.225974305,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1982,44.807,13.081,6.741,55.836,52.899,54.33168293,8.327199074,20.166,4.554586317,0.221073584,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1983,44.359,12.974,6.674,55.925,52.996,54.42478049,8.618223906,20.376,4.548817597,0.224980915,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1984,43.897,12.862,6.605,56.021,53.099,54.52436585,8.913884259,20.901,5.999564709,0.233812627,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1985,43.437,12.744,6.535,56.129,53.213,54.63543902,9.205718013,21.903,8.025955819,0.240265222,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1986,43.005,12.622,6.467,56.251,53.338,54.75897561,9.48824537,22.937,7.823943252,0.244839415,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1987,42.626,12.498,6.401,56.387,53.473,54.89446341,9.757987374,24.005,7.577379898,0.240704442,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1988,42.312,12.376,6.338,56.536,53.614,55.03936585,10.01816162,25.107,7.379983083,0.237491348,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1989,42.064,12.257,6.275,56.694,53.757,55.18968293,10.27818981,26.244,7.37452901,0.233226683,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1990,41.879,12.141,6.214,56.864,53.903,55.34739024,10.5514154,27.41,7.576946381,0.231878717,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1991,41.743,12.026,6.153,57.049,54.053,55.51446341,10.84723064,28.61,7.914975631,0.234013756,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1992,41.634,11.909,6.092,57.251,54.205,55.69085366,11.16970034,29.84,8.283483539,0.234168816,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1993,41.525,11.787,6.028,57.472,54.363,55.87958537,11.51546296,31.103,8.51554029,0.229670739,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1994,41.392,11.658,5.962,57.712,54.528,56.08117073,11.87748906,32.127,7.614478788,0.223731915,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1995,41.224,11.52,5.893,57.972,54.705,56.29865854,12.24517214,32.179,4.201666439,0.217931128,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1996,41.022,11.371,5.821,58.252,54.896,56.53307317,12.61110606,32.232,3.676486866,0.248829283,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
Sub-Saharan Africa,Sudan,1997,40.793,11.214,5.747,58.552,55.104,56.78595122,12.97312332,32.284,3.10682206,0.320086836,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Sudan.svg
